OrderID,OrderDate,DispatchDate,ETA,DeliveryDate,OriginPlant,DestinationWarehouse,TransportMode,Supplier,DelayReason
O-2720,2023-04-19,2023-04-22,2023-04-28,2023-05-01,Pune,Ahmedabad_WH,Air,Supplier_B,Weather
O-2721,2023-03-30,2023-04-01,2023-04-03,2023-04-03,Pune,Mumbai_WH,Road,Supplier_B,None
O-2722,2023-01-10,2023-01-11,2023-01-17,2023-01-19,Hyderabad,Ahmedabad_WH,Air,Supplier_D,Weather
O-2723,2023-04-07,2023-04-10,2023-04-15,2023-04-14,Bengaluru,Delhi_WH,Road,Supplier_A,None
O-2724,2023-09-13,2023-09-16,2023-09-18,2023-09-21,Chennai,Delhi_WH,Rail,Supplier_B,Customs Delay
O-2725,2023-09-01,2023-09-03,2023-09-07,2023-09-08,Pune,Delhi_WH,Rail,Supplier_D,Transport Breakdown
O-2726,2023-01-02,2023-01-03,2023-01-06,2023-01-07,Hyderabad,Kolkata_WH,Air,Supplier_D,Weather
O-2727,2023-07-10,2023-07-12,2023-07-15,2023-07-15,Pune,Mumbai_WH,Road,Supplier_C,None
O-2728,2023-11-28,2023-11-29,2023-12-03,2023-12-05,Pune,Mumbai_WH,Sea,Supplier_D,Transport Breakdown
O-2729,2023-04-10,2023-04-11,2023-04-16,2023-04-18,Hyderabad,Mumbai_WH,Air,Supplier_D,Customs Delay
O-2730,2023-06-22,2023-06-25,2023-06-28,2023-06-27,Chennai,Mumbai_WH,Road,Supplier_D,None
O-2731,2023-05-17,2023-05-18,2023-05-21,2023-05-21,Hyderabad,Delhi_WH,Air,Supplier_B,None
O-2732,2023-10-08,2023-10-11,2023-10-13,2023-10-14,Pune,Ahmedabad_WH,Air,Supplier_B,Transport Breakdown
O-2733,2023-06-07,2023-06-09,2023-06-12,2023-06-11,Pune,Kolkata_WH,Rail,Supplier_C,None
O-2734,2023-09-25,2023-09-28,2023-10-02,2023-10-05,Chennai,Ahmedabad_WH,Rail,Supplier_D,Customs Delay
O-2735,2023-12-22,2023-12-24,2023-12-26,2023-12-26,Chennai,Delhi_WH,Air,Supplier_B,None
O-2736,2023-08-12,2023-08-14,2023-08-20,2023-08-22,Bengaluru,Ahmedabad_WH,Sea,Supplier_C,Traffic
O-2737,2023-11-12,2023-11-13,2023-11-15,2023-11-15,Chennai,Kolkata_WH,Rail,Supplier_B,None
O-2738,2023-10-21,2023-10-24,2023-10-29,2023-10-29,Pune,Mumbai_WH,Rail,Supplier_D,None
O-2739,2023-04-12,2023-04-13,2023-04-18,2023-04-17,Hyderabad,Kolkata_WH,Sea,Supplier_C,None
O-2740,2023-07-19,2023-07-22,2023-07-27,2023-07-27,Chennai,Kolkata_WH,Air,Supplier_B,None
O-2741,2023-01-18,2023-01-21,2023-01-23,2023-01-24,Bengaluru,Delhi_WH,Sea,Supplier_A,Transport Breakdown
O-2742,2023-11-19,2023-11-21,2023-11-23,2023-11-25,Pune,Kolkata_WH,Road,Supplier_D,Transport Breakdown
O-2743,2023-06-29,2023-07-01,2023-07-04,2023-07-05,Bengaluru,Kolkata_WH,Sea,Supplier_A,Transport Breakdown
O-2744,2023-07-19,2023-07-21,2023-07-25,2023-07-24,Bengaluru,Kolkata_WH,Air,Supplier_B,None
O-2745,2023-09-18,2023-09-20,2023-09-26,2023-09-26,Bengaluru,Ahmedabad_WH,Road,Supplier_C,None
O-2746,2023-04-29,2023-05-01,2023-05-05,2023-05-08,Chennai,Kolkata_WH,Rail,Supplier_C,Transport Breakdown
O-2747,2023-08-03,2023-08-06,2023-08-10,2023-08-12,Pune,Kolkata_WH,Road,Supplier_B,Transport Breakdown
O-2748,2023-04-06,2023-04-07,2023-04-09,2023-04-10,Hyderabad,Delhi_WH,Air,Supplier_A,Traffic
O-2749,2023-03-04,2023-03-06,2023-03-12,2023-03-15,Bengaluru,Kolkata_WH,Air,Supplier_A,Customs Delay
O-2750,2023-03-27,2023-03-30,2023-04-03,2023-04-05,Bengaluru,Delhi_WH,Road,Supplier_C,Customs Delay
O-2751,2023-12-01,2023-12-02,2023-12-08,2023-12-09,Bengaluru,Ahmedabad_WH,Air,Supplier_C,Traffic
O-2752,2023-09-14,2023-09-16,2023-09-21,2023-09-20,Hyderabad,Delhi_WH,Sea,Supplier_D,None
O-2753,2023-11-04,2023-11-06,2023-11-08,2023-11-08,Hyderabad,Delhi_WH,Air,Supplier_A,None
O-2754,2023-09-02,2023-09-05,2023-09-07,2023-09-09,Bengaluru,Mumbai_WH,Rail,Supplier_A,Transport Breakdown
O-2755,2023-11-29,2023-11-30,2023-12-02,2023-12-04,Chennai,Delhi_WH,Road,Supplier_D,Weather
O-2756,2023-12-14,2023-12-17,2023-12-23,2023-12-23,Chennai,Mumbai_WH,Air,Supplier_A,None
O-2757,2023-11-04,2023-11-06,2023-11-12,2023-11-15,Pune,Kolkata_WH,Road,Supplier_A,Traffic
O-2758,2023-03-14,2023-03-15,2023-03-18,2023-03-20,Bengaluru,Delhi_WH,Road,Supplier_B,Traffic
O-2759,2023-05-12,2023-05-13,2023-05-19,2023-05-19,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-2760,2023-12-21,2023-12-23,2023-12-27,2023-12-28,Hyderabad,Mumbai_WH,Sea,Supplier_A,Transport Breakdown
O-2761,2023-12-07,2023-12-10,2023-12-12,2023-12-13,Pune,Mumbai_WH,Sea,Supplier_A,Weather
O-2762,2023-11-06,2023-11-07,2023-11-13,2023-11-14,Hyderabad,Ahmedabad_WH,Road,Supplier_D,Customs Delay
O-2763,2023-12-18,2023-12-20,2023-12-23,2023-12-26,Bengaluru,Mumbai_WH,Sea,Supplier_C,Transport Breakdown
O-2764,2023-09-05,2023-09-08,2023-09-10,2023-09-09,Hyderabad,Ahmedabad_WH,Sea,Supplier_C,None
O-2765,2023-03-17,2023-03-19,2023-03-22,2023-03-23,Chennai,Delhi_WH,Air,Supplier_B,Customs Delay
O-2766,2023-01-29,2023-01-31,2023-02-03,2023-02-02,Bengaluru,Kolkata_WH,Rail,Supplier_B,None
O-2767,2023-05-28,2023-05-31,2023-06-03,2023-06-03,Pune,Mumbai_WH,Air,Supplier_A,None
O-2768,2023-12-24,2023-12-27,2023-12-29,2023-12-30,Bengaluru,Kolkata_WH,Sea,Supplier_B,Traffic
O-2769,2023-09-29,2023-09-30,2023-10-03,2023-10-02,Bengaluru,Ahmedabad_WH,Air,Supplier_A,None
O-2770,2023-07-29,2023-07-31,2023-08-05,2023-08-08,Pune,Mumbai_WH,Air,Supplier_B,Transport Breakdown
O-2771,2023-11-17,2023-11-18,2023-11-22,2023-11-23,Chennai,Ahmedabad_WH,Air,Supplier_B,Weather
O-2772,2023-04-28,2023-05-01,2023-05-07,2023-05-07,Pune,Kolkata_WH,Sea,Supplier_C,None
O-2773,2023-02-10,2023-02-13,2023-02-16,2023-02-15,Pune,Ahmedabad_WH,Sea,Supplier_C,None
O-2774,2023-12-03,2023-12-06,2023-12-08,2023-12-10,Chennai,Delhi_WH,Road,Supplier_D,Weather
O-2775,2023-06-30,2023-07-03,2023-07-08,2023-07-09,Hyderabad,Kolkata_WH,Air,Supplier_B,Weather
O-2776,2023-11-12,2023-11-14,2023-11-16,2023-11-15,Chennai,Ahmedabad_WH,Road,Supplier_D,None
O-2777,2023-09-01,2023-09-04,2023-09-09,2023-09-08,Bengaluru,Delhi_WH,Air,Supplier_D,None
O-2778,2023-04-18,2023-04-19,2023-04-21,2023-04-21,Pune,Delhi_WH,Air,Supplier_D,None
O-2779,2023-10-12,2023-10-14,2023-10-18,2023-10-20,Chennai,Ahmedabad_WH,Sea,Supplier_C,Transport Breakdown
O-2780,2023-10-09,2023-10-10,2023-10-12,2023-10-12,Chennai,Mumbai_WH,Air,Supplier_D,None
O-2781,2023-12-29,2023-12-30,2024-01-05,2024-01-05,Hyderabad,Kolkata_WH,Air,Supplier_B,None
O-2782,2023-05-20,2023-05-23,2023-05-27,2023-05-27,Hyderabad,Delhi_WH,Road,Supplier_D,None
O-2783,2023-06-29,2023-06-30,2023-07-03,2023-07-04,Pune,Ahmedabad_WH,Road,Supplier_A,Customs Delay
O-2784,2023-02-12,2023-02-15,2023-02-20,2023-02-21,Pune,Delhi_WH,Rail,Supplier_D,Weather
O-2785,2023-12-19,2023-12-21,2023-12-25,2023-12-28,Hyderabad,Mumbai_WH,Air,Supplier_B,Transport Breakdown
O-2786,2023-09-06,2023-09-08,2023-09-14,2023-09-13,Pune,Delhi_WH,Rail,Supplier_B,None
O-2787,2023-12-14,2023-12-16,2023-12-21,2023-12-20,Chennai,Delhi_WH,Rail,Supplier_B,None
O-2788,2023-07-31,2023-08-02,2023-08-07,2023-08-10,Chennai,Mumbai_WH,Road,Supplier_C,Customs Delay
O-2789,2023-11-18,2023-11-21,2023-11-27,2023-11-30,Bengaluru,Kolkata_WH,Rail,Supplier_D,Traffic
O-2790,2023-03-02,2023-03-03,2023-03-06,2023-03-06,Bengaluru,Ahmedabad_WH,Sea,Supplier_B,None
O-2791,2023-02-23,2023-02-26,2023-03-02,2023-03-03,Pune,Ahmedabad_WH,Air,Supplier_C,Transport Breakdown
O-2792,2023-07-31,2023-08-01,2023-08-07,2023-08-09,Chennai,Mumbai_WH,Sea,Supplier_D,Weather
O-2793,2023-04-19,2023-04-22,2023-04-25,2023-04-27,Hyderabad,Kolkata_WH,Rail,Supplier_D,Weather
O-2794,2023-09-23,2023-09-25,2023-09-30,2023-10-02,Pune,Kolkata_WH,Rail,Supplier_D,Weather
O-2795,2023-07-06,2023-07-07,2023-07-12,2023-07-14,Pune,Delhi_WH,Road,Supplier_B,Customs Delay
O-2796,2023-05-24,2023-05-27,2023-05-29,2023-05-31,Hyderabad,Kolkata_WH,Rail,Supplier_B,Traffic
O-2797,2023-12-23,2023-12-25,2023-12-27,2023-12-29,Pune,Delhi_WH,Sea,Supplier_D,Customs Delay
O-2798,2023-01-24,2023-01-27,2023-01-30,2023-02-01,Pune,Delhi_WH,Air,Supplier_A,Weather
O-2799,2023-01-20,2023-01-21,2023-01-24,2023-01-24,Hyderabad,Ahmedabad_WH,Sea,Supplier_C,None
O-2800,2023-01-11,2023-01-12,2023-01-17,2023-01-19,Bengaluru,Delhi_WH,Sea,Supplier_A,Traffic
O-2801,2023-01-12,2023-01-14,2023-01-16,2023-01-17,Chennai,Mumbai_WH,Air,Supplier_B,Weather
O-2802,2023-04-06,2023-04-08,2023-04-10,2023-04-12,Hyderabad,Delhi_WH,Rail,Supplier_B,Transport Breakdown
O-2803,2023-10-19,2023-10-20,2023-10-23,2023-10-23,Bengaluru,Mumbai_WH,Sea,Supplier_D,None
O-2804,2023-12-22,2023-12-25,2023-12-27,2023-12-29,Bengaluru,Kolkata_WH,Road,Supplier_D,Traffic
O-2805,2023-09-20,2023-09-21,2023-09-23,2023-09-23,Hyderabad,Kolkata_WH,Rail,Supplier_C,None
O-2806,2023-04-05,2023-04-08,2023-04-10,2023-04-13,Chennai,Ahmedabad_WH,Air,Supplier_C,Traffic
O-2807,2023-05-14,2023-05-16,2023-05-18,2023-05-21,Pune,Kolkata_WH,Air,Supplier_D,Weather
O-2808,2023-07-05,2023-07-06,2023-07-09,2023-07-08,Bengaluru,Delhi_WH,Air,Supplier_D,None
O-2809,2023-05-06,2023-05-07,2023-05-12,2023-05-15,Pune,Delhi_WH,Rail,Supplier_C,Traffic
O-2810,2023-01-03,2023-01-04,2023-01-08,2023-01-08,Bengaluru,Kolkata_WH,Air,Supplier_B,None
O-2811,2023-06-27,2023-06-29,2023-07-05,2023-07-06,Chennai,Delhi_WH,Air,Supplier_A,Transport Breakdown
O-2812,2023-02-13,2023-02-16,2023-02-19,2023-02-21,Bengaluru,Kolkata_WH,Air,Supplier_B,Customs Delay
O-2813,2023-09-28,2023-10-01,2023-10-03,2023-10-04,Hyderabad,Ahmedabad_WH,Road,Supplier_C,Weather
O-2814,2023-12-29,2023-12-31,2024-01-06,2024-01-09,Pune,Delhi_WH,Road,Supplier_A,Weather
O-2815,2023-08-16,2023-08-18,2023-08-24,2023-08-25,Pune,Delhi_WH,Rail,Supplier_B,Weather
O-2816,2023-06-18,2023-06-20,2023-06-25,2023-06-27,Hyderabad,Ahmedabad_WH,Sea,Supplier_B,Transport Breakdown
O-2817,2023-11-12,2023-11-13,2023-11-15,2023-11-17,Hyderabad,Ahmedabad_WH,Rail,Supplier_B,Traffic
O-2818,2023-04-12,2023-04-15,2023-04-21,2023-04-22,Hyderabad,Mumbai_WH,Sea,Supplier_D,Transport Breakdown
O-2819,2023-03-05,2023-03-06,2023-03-09,2023-03-11,Hyderabad,Kolkata_WH,Sea,Supplier_A,Customs Delay
O-2820,2023-07-06,2023-07-08,2023-07-14,2023-07-14,Pune,Kolkata_WH,Rail,Supplier_A,None
O-2821,2023-12-25,2023-12-27,2024-01-01,2024-01-04,Pune,Ahmedabad_WH,Rail,Supplier_B,Traffic
O-2822,2023-10-14,2023-10-16,2023-10-19,2023-10-18,Pune,Ahmedabad_WH,Sea,Supplier_C,None
O-2823,2023-02-15,2023-02-16,2023-02-20,2023-02-21,Pune,Delhi_WH,Road,Supplier_A,Customs Delay
O-2824,2023-05-05,2023-05-07,2023-05-13,2023-05-12,Chennai,Ahmedabad_WH,Air,Supplier_B,None
O-2825,2023-08-19,2023-08-22,2023-08-24,2023-08-26,Pune,Kolkata_WH,Sea,Supplier_B,Transport Breakdown
O-2826,2023-08-11,2023-08-13,2023-08-18,2023-08-19,Chennai,Ahmedabad_WH,Sea,Supplier_C,Customs Delay
O-2827,2023-11-01,2023-11-04,2023-11-08,2023-11-11,Chennai,Ahmedabad_WH,Sea,Supplier_D,Traffic
O-2828,2023-10-19,2023-10-22,2023-10-26,2023-10-26,Hyderabad,Mumbai_WH,Road,Supplier_C,None
O-2829,2023-05-18,2023-05-21,2023-05-26,2023-05-28,Bengaluru,Ahmedabad_WH,Road,Supplier_D,Transport Breakdown
O-2830,2023-03-12,2023-03-13,2023-03-15,2023-03-15,Hyderabad,Ahmedabad_WH,Sea,Supplier_C,None
O-2831,2023-01-27,2023-01-29,2023-02-02,2023-02-03,Hyderabad,Mumbai_WH,Rail,Supplier_C,Transport Breakdown
O-2832,2023-02-04,2023-02-07,2023-02-10,2023-02-12,Pune,Kolkata_WH,Sea,Supplier_A,Transport Breakdown
O-2833,2023-05-09,2023-05-11,2023-05-14,2023-05-13,Pune,Mumbai_WH,Road,Supplier_D,None
O-2834,2023-10-20,2023-10-23,2023-10-27,2023-10-26,Bengaluru,Delhi_WH,Rail,Supplier_C,None
O-2835,2023-08-05,2023-08-07,2023-08-10,2023-08-10,Chennai,Ahmedabad_WH,Sea,Supplier_B,None
O-2836,2023-07-06,2023-07-07,2023-07-10,2023-07-13,Bengaluru,Delhi_WH,Rail,Supplier_D,Traffic
O-2837,2023-02-18,2023-02-19,2023-02-23,2023-02-23,Pune,Ahmedabad_WH,Rail,Supplier_B,None
O-2838,2023-08-08,2023-08-09,2023-08-11,2023-08-14,Chennai,Delhi_WH,Air,Supplier_A,Customs Delay
O-2839,2023-05-06,2023-05-07,2023-05-13,2023-05-13,Bengaluru,Kolkata_WH,Sea,Supplier_B,None
O-2840,2023-07-02,2023-07-04,2023-07-10,2023-07-09,Bengaluru,Ahmedabad_WH,Sea,Supplier_D,None
O-2841,2023-03-15,2023-03-17,2023-03-21,2023-03-20,Hyderabad,Delhi_WH,Road,Supplier_D,None
O-2842,2023-07-16,2023-07-18,2023-07-24,2023-07-24,Bengaluru,Delhi_WH,Air,Supplier_B,None
O-2843,2023-08-31,2023-09-01,2023-09-06,2023-09-09,Hyderabad,Kolkata_WH,Air,Supplier_A,Weather
O-2844,2023-03-15,2023-03-18,2023-03-20,2023-03-21,Bengaluru,Delhi_WH,Road,Supplier_C,Traffic
O-2845,2023-08-02,2023-08-03,2023-08-06,2023-08-05,Chennai,Mumbai_WH,Rail,Supplier_C,None
O-2846,2023-01-17,2023-01-20,2023-01-23,2023-01-22,Hyderabad,Ahmedabad_WH,Sea,Supplier_B,None
O-2847,2023-02-17,2023-02-19,2023-02-25,2023-02-26,Chennai,Ahmedabad_WH,Road,Supplier_B,Transport Breakdown
O-2848,2023-12-18,2023-12-20,2023-12-24,2023-12-27,Bengaluru,Delhi_WH,Sea,Supplier_A,Traffic
O-2849,2023-01-23,2023-01-25,2023-01-29,2023-01-30,Pune,Kolkata_WH,Air,Supplier_A,Weather
O-2850,2023-04-03,2023-04-04,2023-04-09,2023-04-12,Pune,Ahmedabad_WH,Sea,Supplier_A,Weather
O-2851,2023-09-20,2023-09-21,2023-09-23,2023-09-22,Bengaluru,Ahmedabad_WH,Air,Supplier_A,None
O-2852,2023-12-08,2023-12-09,2023-12-15,2023-12-14,Hyderabad,Ahmedabad_WH,Rail,Supplier_B,None
O-2853,2023-02-21,2023-02-22,2023-02-28,2023-03-01,Hyderabad,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-2854,2023-07-01,2023-07-02,2023-07-05,2023-07-06,Chennai,Delhi_WH,Air,Supplier_B,Transport Breakdown
O-2855,2023-05-17,2023-05-20,2023-05-26,2023-05-28,Hyderabad,Ahmedabad_WH,Air,Supplier_A,Transport Breakdown
O-2856,2023-12-02,2023-12-05,2023-12-09,2023-12-09,Pune,Kolkata_WH,Air,Supplier_B,None
O-2857,2023-11-24,2023-11-27,2023-11-29,2023-11-29,Pune,Ahmedabad_WH,Sea,Supplier_D,None
O-2858,2023-10-12,2023-10-14,2023-10-20,2023-10-20,Bengaluru,Mumbai_WH,Road,Supplier_B,None
O-2859,2023-03-11,2023-03-14,2023-03-18,2023-03-21,Chennai,Delhi_WH,Rail,Supplier_D,Transport Breakdown
O-2860,2023-03-12,2023-03-15,2023-03-18,2023-03-17,Chennai,Mumbai_WH,Sea,Supplier_B,None
O-2861,2023-06-16,2023-06-18,2023-06-23,2023-06-25,Bengaluru,Kolkata_WH,Sea,Supplier_C,Traffic
O-2862,2023-06-30,2023-07-01,2023-07-07,2023-07-07,Pune,Ahmedabad_WH,Sea,Supplier_A,None
O-2863,2023-04-13,2023-04-16,2023-04-18,2023-04-20,Pune,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-2864,2023-02-04,2023-02-05,2023-02-09,2023-02-09,Bengaluru,Delhi_WH,Sea,Supplier_C,None
O-2865,2023-04-20,2023-04-21,2023-04-27,2023-04-27,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-2866,2023-08-23,2023-08-25,2023-08-30,2023-08-29,Chennai,Kolkata_WH,Road,Supplier_A,None
O-2867,2023-04-29,2023-05-01,2023-05-05,2023-05-07,Chennai,Delhi_WH,Air,Supplier_A,Customs Delay
O-2868,2023-12-17,2023-12-18,2023-12-20,2023-12-22,Pune,Ahmedabad_WH,Air,Supplier_C,Traffic
O-2869,2023-04-01,2023-04-02,2023-04-05,2023-04-05,Pune,Delhi_WH,Rail,Supplier_A,None
O-2870,2023-04-09,2023-04-10,2023-04-13,2023-04-15,Pune,Delhi_WH,Rail,Supplier_C,Transport Breakdown
O-2871,2023-08-31,2023-09-03,2023-09-06,2023-09-09,Bengaluru,Kolkata_WH,Rail,Supplier_D,Traffic
O-2872,2023-05-29,2023-05-30,2023-06-03,2023-06-02,Pune,Delhi_WH,Road,Supplier_B,None
O-2873,2023-03-25,2023-03-28,2023-03-30,2023-03-29,Bengaluru,Delhi_WH,Sea,Supplier_B,None
O-2874,2023-10-06,2023-10-07,2023-10-13,2023-10-13,Pune,Kolkata_WH,Sea,Supplier_D,None
O-2875,2023-06-10,2023-06-11,2023-06-14,2023-06-13,Pune,Delhi_WH,Road,Supplier_C,None
O-2876,2023-10-06,2023-10-08,2023-10-10,2023-10-10,Pune,Mumbai_WH,Air,Supplier_B,None
O-2877,2023-05-07,2023-05-09,2023-05-12,2023-05-12,Chennai,Kolkata_WH,Sea,Supplier_A,None
O-2878,2023-06-04,2023-06-05,2023-06-11,2023-06-13,Hyderabad,Ahmedabad_WH,Air,Supplier_D,Transport Breakdown
O-2879,2023-03-16,2023-03-18,2023-03-23,2023-03-23,Bengaluru,Ahmedabad_WH,Rail,Supplier_A,None
O-2880,2023-04-23,2023-04-26,2023-04-28,2023-05-01,Pune,Mumbai_WH,Air,Supplier_B,Customs Delay
O-2881,2023-06-30,2023-07-02,2023-07-05,2023-07-04,Chennai,Mumbai_WH,Rail,Supplier_C,None
O-2882,2023-01-30,2023-02-01,2023-02-03,2023-02-05,Pune,Ahmedabad_WH,Sea,Supplier_B,Traffic
O-2883,2023-07-13,2023-07-16,2023-07-21,2023-07-23,Pune,Ahmedabad_WH,Road,Supplier_B,Customs Delay
O-2884,2023-10-26,2023-10-28,2023-11-01,2023-10-31,Chennai,Kolkata_WH,Air,Supplier_B,None
O-2885,2023-11-02,2023-11-04,2023-11-09,2023-11-10,Bengaluru,Delhi_WH,Road,Supplier_A,Weather
O-2886,2023-05-02,2023-05-04,2023-05-07,2023-05-07,Bengaluru,Ahmedabad_WH,Air,Supplier_C,None
O-2887,2023-09-22,2023-09-23,2023-09-28,2023-09-27,Bengaluru,Mumbai_WH,Air,Supplier_B,None
O-2888,2023-02-06,2023-02-07,2023-02-11,2023-02-14,Hyderabad,Mumbai_WH,Air,Supplier_B,Customs Delay
O-2889,2023-05-01,2023-05-04,2023-05-06,2023-05-09,Bengaluru,Delhi_WH,Air,Supplier_C,Traffic
O-2890,2023-10-06,2023-10-07,2023-10-12,2023-10-11,Pune,Delhi_WH,Air,Supplier_A,None
O-2891,2023-01-06,2023-01-07,2023-01-10,2023-01-09,Pune,Ahmedabad_WH,Rail,Supplier_A,None
O-2892,2023-05-31,2023-06-02,2023-06-04,2023-06-03,Bengaluru,Delhi_WH,Road,Supplier_A,None
O-2893,2023-11-02,2023-11-04,2023-11-09,2023-11-11,Chennai,Mumbai_WH,Road,Supplier_B,Customs Delay
O-2894,2023-08-13,2023-08-15,2023-08-17,2023-08-17,Hyderabad,Ahmedabad_WH,Sea,Supplier_D,None
O-2895,2023-04-26,2023-04-27,2023-05-01,2023-05-02,Pune,Ahmedabad_WH,Rail,Supplier_A,Traffic
O-2896,2023-06-09,2023-06-12,2023-06-14,2023-06-14,Hyderabad,Ahmedabad_WH,Road,Supplier_A,None
O-2897,2023-01-17,2023-01-19,2023-01-23,2023-01-24,Hyderabad,Mumbai_WH,Air,Supplier_B,Customs Delay
O-2898,2023-01-28,2023-01-31,2023-02-05,2023-02-04,Bengaluru,Mumbai_WH,Rail,Supplier_D,None
O-2899,2023-05-25,2023-05-26,2023-05-31,2023-06-03,Pune,Kolkata_WH,Sea,Supplier_B,Transport Breakdown
O-2900,2023-12-14,2023-12-17,2023-12-19,2023-12-20,Hyderabad,Mumbai_WH,Rail,Supplier_A,Traffic
O-2901,2023-12-22,2023-12-24,2023-12-30,2024-01-01,Bengaluru,Delhi_WH,Sea,Supplier_C,Transport Breakdown
O-2902,2023-08-29,2023-08-30,2023-09-01,2023-08-31,Pune,Ahmedabad_WH,Road,Supplier_A,None
O-2903,2023-05-06,2023-05-07,2023-05-11,2023-05-13,Bengaluru,Ahmedabad_WH,Sea,Supplier_B,Transport Breakdown
O-2904,2023-07-26,2023-07-29,2023-08-01,2023-08-02,Chennai,Kolkata_WH,Road,Supplier_D,Transport Breakdown
O-2905,2023-07-02,2023-07-05,2023-07-10,2023-07-11,Bengaluru,Kolkata_WH,Road,Supplier_B,Traffic
O-2906,2023-07-15,2023-07-18,2023-07-23,2023-07-24,Chennai,Kolkata_WH,Rail,Supplier_B,Traffic
O-2907,2023-11-24,2023-11-25,2023-11-27,2023-11-29,Bengaluru,Delhi_WH,Sea,Supplier_A,Traffic
O-2908,2023-08-13,2023-08-16,2023-08-19,2023-08-20,Chennai,Ahmedabad_WH,Rail,Supplier_C,Customs Delay
O-2909,2023-12-26,2023-12-27,2024-01-02,2024-01-03,Chennai,Ahmedabad_WH,Rail,Supplier_C,Weather
O-2910,2023-01-17,2023-01-18,2023-01-21,2023-01-21,Pune,Kolkata_WH,Air,Supplier_A,None
O-2911,2023-01-15,2023-01-17,2023-01-21,2023-01-20,Bengaluru,Kolkata_WH,Sea,Supplier_B,None
O-2912,2023-12-27,2023-12-30,2024-01-04,2024-01-06,Chennai,Kolkata_WH,Sea,Supplier_C,Transport Breakdown
O-2913,2023-07-17,2023-07-20,2023-07-26,2023-07-29,Hyderabad,Delhi_WH,Sea,Supplier_A,Customs Delay
O-2914,2023-10-26,2023-10-27,2023-10-30,2023-10-29,Hyderabad,Delhi_WH,Road,Supplier_C,None
O-2915,2023-10-21,2023-10-24,2023-10-27,2023-10-27,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-2916,2023-03-09,2023-03-11,2023-03-13,2023-03-13,Bengaluru,Mumbai_WH,Rail,Supplier_D,None
O-2917,2023-09-13,2023-09-16,2023-09-20,2023-09-23,Hyderabad,Delhi_WH,Rail,Supplier_B,Transport Breakdown
O-2918,2023-08-13,2023-08-16,2023-08-18,2023-08-21,Pune,Mumbai_WH,Air,Supplier_D,Customs Delay
O-2919,2023-08-25,2023-08-27,2023-08-31,2023-08-30,Hyderabad,Delhi_WH,Rail,Supplier_D,None
O-2920,2023-01-04,2023-01-05,2023-01-08,2023-01-11,Bengaluru,Kolkata_WH,Road,Supplier_A,Customs Delay
O-2921,2023-04-04,2023-04-05,2023-04-11,2023-04-11,Hyderabad,Kolkata_WH,Rail,Supplier_D,None
O-2922,2023-06-26,2023-06-27,2023-06-29,2023-06-28,Chennai,Delhi_WH,Air,Supplier_D,None
O-2923,2023-09-12,2023-09-13,2023-09-17,2023-09-18,Pune,Mumbai_WH,Air,Supplier_D,Transport Breakdown
O-2924,2023-11-15,2023-11-16,2023-11-19,2023-11-21,Bengaluru,Ahmedabad_WH,Air,Supplier_C,Transport Breakdown
O-2925,2023-09-27,2023-09-28,2023-10-03,2023-10-06,Pune,Delhi_WH,Road,Supplier_D,Traffic
O-2926,2023-05-06,2023-05-09,2023-05-13,2023-05-16,Pune,Mumbai_WH,Road,Supplier_C,Transport Breakdown
O-2927,2023-03-27,2023-03-28,2023-03-30,2023-04-02,Bengaluru,Mumbai_WH,Sea,Supplier_D,Traffic
O-2928,2023-08-16,2023-08-19,2023-08-25,2023-08-27,Bengaluru,Delhi_WH,Rail,Supplier_B,Transport Breakdown
O-2929,2023-06-01,2023-06-04,2023-06-09,2023-06-09,Pune,Delhi_WH,Air,Supplier_C,None
O-2930,2023-06-07,2023-06-08,2023-06-14,2023-06-15,Chennai,Delhi_WH,Road,Supplier_C,Weather
O-2931,2023-08-06,2023-08-09,2023-08-14,2023-08-16,Pune,Delhi_WH,Road,Supplier_B,Weather
O-2932,2023-11-27,2023-11-29,2023-12-04,2023-12-04,Bengaluru,Ahmedabad_WH,Sea,Supplier_A,None
O-2933,2023-02-07,2023-02-08,2023-02-12,2023-02-15,Hyderabad,Delhi_WH,Road,Supplier_D,Customs Delay
O-2934,2023-11-18,2023-11-21,2023-11-24,2023-11-26,Bengaluru,Ahmedabad_WH,Road,Supplier_C,Weather
O-2935,2023-06-25,2023-06-27,2023-06-29,2023-06-29,Hyderabad,Mumbai_WH,Rail,Supplier_B,None
O-2936,2023-03-14,2023-03-17,2023-03-21,2023-03-21,Pune,Mumbai_WH,Rail,Supplier_A,None
O-2937,2023-01-16,2023-01-17,2023-01-21,2023-01-20,Bengaluru,Mumbai_WH,Air,Supplier_D,None
O-2938,2023-01-23,2023-01-25,2023-01-27,2023-01-26,Bengaluru,Ahmedabad_WH,Sea,Supplier_D,None
O-2939,2023-04-11,2023-04-13,2023-04-19,2023-04-21,Pune,Kolkata_WH,Sea,Supplier_D,Traffic
O-2940,2023-07-11,2023-07-14,2023-07-19,2023-07-21,Pune,Kolkata_WH,Air,Supplier_A,Traffic
